0,2,0.541311,0.873553,3.3201e-06,0.549039,0.867482,-0.0231668,0.548749,0.862474,-0.0414451,0.547731,0.853336,-0.0552123,0.546362,0.84262,-0.0704498,0.5433,0.887777,-0.0518414,0.538177,0.894994,-0.0683474,0.532761,0.894892,-0.0791645,0.526839,0.89504,-0.0868021,0.536023,0.891045,-0.0452805,0.531944,0.895538,-0.0666271,0.527318,0.894495,-0.0756371,0.522483,0.895066,-0.0814692,0.529384,0.891356,-0.0378791,0.523982,0.899022,-0.0532149,0.518705,0.901572,-0.0609994,0.514313,0.903253,-0.0647687,0.523693,0.890637,-0.0319803,0.517084,0.898081,-0.0391515,0.512418,0.903645,-0.0453037,0.509547,0.909936,-0.0499452,0.36869,0.416601,-4.06012e-05,0.3846,0.396534,-0.00423552,0.392242,0.370353,-0.0103745,0.397223,0.351617,-0.0175021,0.403578,0.337148,-0.0245258,0.374,0.344023,-0.0123322,0.380969,0.325207,-0.0266487,0.389337,0.313978,-0.0360179,0.396687,0.308706,-0.042294,0.364852,0.348227,-0.0173996,0.379701,0.33826,-0.0365929,0.390199,0.351161,-0.0412265,0.395314,0.364859,-0.0420256,0.358448,0.35968,-0.0237589,0.375997,0.356716,-0.0427213,0.384729,0.372952,-0.0423765,0.387416,0.385694,-0.037315,0.354606,0.374727,-0.0302897,0.370273,0.372331,-0.0458667,0.379172,0.38136,-0.0446699,0.382023,0.389205,-0.0407797
33366,2,0.544121,0.859723,-5.27176e-06,0.549774,0.857904,-0.0222909,0.549652,0.858682,-0.0373249,0.546262,0.853603,-0.0480386,0.542259,0.849541,-0.0588854,0.540976,0.886314,-0.037438,0.533356,0.896925,-0.0491279,0.526621,0.90163,-0.0571759,0.519793,0.905716,-0.0635046,0.534331,0.88743,-0.0298917,0.526873,0.896281,-0.0426131,0.520855,0.900353,-0.0481491,0.514533,0.905632,-0.0524954,0.52916,0.884837,-0.0225062,0.522533,0.89236,-0.0322896,0.51811,0.895605,-0.0372858,0.513992,0.898892,-0.0406413,0.525323,0.881149,-0.0168157,0.52084,0.889046,-0.0217051,0.517131,0.894431,-0.0258504,0.513784,0.899176,-0.0292107,0.367345,0.41447,-2.97833e-05,0.381716,0.397356,-0.00321571,0.389943,0.372151,-0.0132608,0.397184,0.355106,-0.0249308,0.405107,0.342356,-0.0374142,0.37053,0.340127,-0.0141828,0.37566,0.320534,-0.026894,0.377938,0.300134,-0.0357093,0.379382,0.279852,-0.0427003,0.362224,0.345693,-0.0211796,0.380514,0.33716,-0.0383166,0.393106,0.348917,-0.0416353,0.4004,0.360234,-0.0406171,0.357746,0.360165,-0.0291355,0.37849,0.359186,-0.0457557,0.387978,0.37282,-0.0458728,0.391344,0.384114,-0.0429192,0.356451,0.377842,-0.0370814,0.374741,0.378192,-0.0479221,0.38415,0.386425,-0.0460513,0.387802,0.395604,-0.0433003
66733,1,0.367271,0.41352,-1.89844e-05,0.382311,0.39595,-0.00174416,0.391271,0.372926,-0.0124317,0.400164,0.358504,-0.024423,0.410142,0.349058,-0.0376929,0.372189,0.338759,-0.0136424,0.374807,0.317096,-0.0270438,0.375402,0.294687,-0.0377402,0.375799,0.273895,-0.0464077,0.363263,0.344349,-0.0218517,0.382583,0.336282,-0.0380364,0.394159,0.348868,-0.0405646,0.3999,0.361534,-0.0389026,0.358915,0.359151,-0.0306583,0.379865,0.360847,-0.0472832,0.388063,0.373688,-0.0480053,0.391093,0.383982,-0.0449352,0.357683,0.377043,-0.0393586,0.376114,0.380325,-0.050612,0.384536,0.388205,-0.0491039,0.387707,0.396984,-0.046804
100100,2,0.541415,0.878003,7.31772e-06,0.548411,0.877954,-0.0200178,0.547955,0.872794,-0.0379435,0.547155,0.861382,-0.0515765,0.546081,0.848782,-0.0665677,0.541335,0.893339,-0.0504729,0.535904,0.897825,-0.0682647,0.530422,0.895867,-0.0804221,0.524253,0.895336,-0.0894058,0.535227,0.893591,-0.0449641,0.532581,0.891029,-0.0667006,0.532544,0.882076,-0.0737295,0.53081,0.877814,-0.0786492,0.530232,0.891559,-0.038867,0.526545,0.888432,-0.0553107,0.528302,0.881105,-0.060319,0.529021,0.877487,-0.0634108,0.525817,0.88973,-0.0337323,0.520615,0.891014,-0.0406555,0.518907,0.891865,-0.0439914,0.518258,0.895354,-0.0473221,0.369148,0.41283,-1.61253e-05,0.384281,0.395497,-0.00260721,0.393645,0.372325,-0.01444,0.403427,0.359048,-0.0275896,0.41495,0.351981,-0.0421716,0.373344,0.338247,-0.0160098,0.37312,0.314561,-0.0294453,0.372153,0.291677,-0.0401915,0.371318,0.269957,-0.0487783,0.363782,0.344368,-0.0243291,0.380779,0.332543,-0.0407406,0.393189,0.343251,-0.0437152,0.39947,0.355795,-0.0423399,0.358827,0.359564,-0.0330222,0.378014,0.358513,-0.0499297,0.387314,0.370668,-0.05053,0.391119,0.381412,-0.0466458,0.357105,0.378015,-0.0416956,0.374718,0.379619,-0.0537695,0.384313,0.387186,-0.052032,0.388549,0.396343,-0.0486285
133466,1,0.368526,0.412162,-2.3188e-05,0.383512,0.394761,-0.00286234,0.393001,0.372865,-0.0146799,0.40267,0.360352,-0.0276044,0.414419,0.352266,-0.0416459,0.373424,0.335994,-0.0155835,0.371857,0.311367,-0.0278289,0.370152,0.289789,-0.0375099,0.369128,0.268869,-0.0449338,0.364032,0.341762,-0.0239049,0.381771,0.330651,-0.0400013,0.395168,0.33861,-0.0450031,0.402554,0.349469,-0.0454295,0.35945,0.356328,-0.0323198,0.380109,0.361046,-0.0495102,0.388503,0.374354,-0.0506619,0.391051,0.384335,-0.0471922,0.358176,0.373974,-0.040737,0.376248,0.377643,-0.0523868,0.38471,0.386282,-0.0506503,0.387321,0.395385,-0.0474155
166833,2,0.54199,0.877476,3.06098e-06,0.54843,0.873875,-0.0226734,0.547255,0.868501,-0.0414699,0.546032,0.858386,-0.055942,0.544419,0.846205,-0.0718678,0.541194,0.891323,-0.0521503,0.537115,0.895854,-0.0711072,0.532456,0.894717,-0.082166,0.526962,0.895141,-0.0893256,0.535208,0.893502,-0.0458842,0.531884,0.892665,-0.0700013,0.528928,0.888253,-0.0790039,0.524652,0.887856,-0.0842189,0.530049,0.892973,-0.0392013,0.525306,0.893597,-0.0575797,0.523383,0.890178,-0.0642661,0.521055,0.889247,-0.0672739,0.525619,0.892372,-0.0335082,0.519131,0.895565,-0.0419428,0.515781,0.898088,-0.0472145,0.513833,0.902838,-0.0509113,0.369296,0.412387,-2.37503e-05,0.384517,0.394331,-0.0012466,0.394375,0.372391,-0.0123887,0.403849,0.359493,-0.025407,0.415596,0.351105,-0.040274,0.374779,0.3353,-0.0136166,0.372517,0.309444,-0.0237774,0.37107,0.289072,-0.0316285,0.370044,0.269987,-0.03781,0.365114,0.341485,-0.0225553,0.380615,0.32838,-0.0371154,0.393713,0.333872,-0.0433187,0.401497,0.34372,-0.0453759,0.360102,0.355625,-0.0312255,0.379899,0.35999,-0.0474832,0.38914,0.372165,-0.0501397,0.392987,0.382493,-0.048189,0.358471,0.372682,-0.0396616,0.376034,0.376711,-0.0511893,0.385223,0.384966,-0.0507911,0.389119,0.394131,-0.0480772
200200,2,0.542542,0.865256,5.27921e-06,0.548843,0.866787,-0.0191809,0.548788,0.867726,-0.0325332,0.546869,0.860788,-0.0415557,0.543597,0.852975,-0.0505407,0.539805,0.889881,-0.0353324,0.532811,0.897667,-0.0462466,0.526314,0.901626,-0.0538444,0.519977,0.905213,-0.0596103,0.533223,0.888026,-0.0294225,0.525588,0.895807,-0.0438107,0.519357,0.898922,-0.0510711,0.512889,0.903614,-0.0564121,0.528755,0.883349,-0.0228971,0.52286,0.887009,-0.0336872,0.521484,0.885566,-0.0382813,0.51999,0.886531,-0.0410984,0.525807,0.878571,-0.0177652,0.522013,0.882518,-0.0223754,0.520807,0.884651,-0.0239887,0.5202,0.887659,-0.0253428,0.369234,0.413499,-2.30457e-05,0.384557,0.395788,-0.000104986,0.394066,0.37168,-0.0100947,0.403085,0.357889,-0.0222221,0.414708,0.349193,-0.0358051,0.375108,0.333977,-0.0102248,0.376096,0.309084,-0.0217167,0.37724,0.288675,-0.030485,0.378605,0.269652,-0.0378829,0.365257,0.340194,-0.0199041,0.38262,0.326839,-0.0352955,0.394552,0.337109,-0.041076,0.400481,0.348088,-0.0427593,0.360277,0.353838,-0.0294819,0.380672,0.354499,-0.0457286,0.388764,0.368593,-0.047038,0.390711,0.378175,-0.0448043,0.358904,0.370696,-0.0390241,0.37761,0.372738,-0.0499805,0.386093,0.381805,-0.0484854,0.388146,0.389925,-0.0460438
233566,1,0.368271,0.41913,-3.59985e-05,0.383186,0.401164,0.00200349,0.392724,0.373268,-0.00565231,0.400675,0.355078,-0.0165277,0.409679,0.342567,-0.0294354,0.376165,0.337686,-0.00422218,0.382338,0.313625,-0.0155714,0.385817,0.295197,-0.0233667,0.388599,0.278401,-0.0302807,0.366753,0.341154,-0.0148842,0.383735,0.32773,-0.0302314,0.394058,0.341251,-0.0357363,0.399242,0.3547,-0.0365836,0.360891,0.352778,-0.0259726,0.379943,0.348397,-0.0411273,0.388506,0.363125,-0.0439238,0.391949,0.376026,-0.0435737,0.358444,0.369053,-0.0371166,0.376118,0.369673,-0.0466295,0.38487,0.379651,-0.0468479,0.388746,0.389554,-0.0457455
266933,2,0.54135,0.877051,1.08809e-06,0.549,0.867279,-0.0247181,0.548299,0.859184,-0.0442396,0.546985,0.849675,-0.0593485,0.544097,0.837877,-0.0757516,0.542622,0.886261,-0.0540297,0.539127,0.891262,-0.0714878,0.535349,0.888863,-0.0818579,0.530357,0.888365,-0.0879525,0.53602,0.891714,-0.0466427,0.531325,0.897223,-0.0679468,0.525936,0.895686,-0.0787343,0.519935,0.897212,-0.0857163,0.529278,0.895034,-0.0384548,0.52269,0.906027,-0.0546,0.516514,0.907738,-0.0653006,0.510558,0.909653,-0.0707663,0.523335,0.896855,-0.0310092,0.515845,0.903882,-0.0384982,0.510922,0.907808,-0.0453288,0.506877,0.914311,-0.0501893,0.367344,0.425272,-3.71803e-05,0.382901,0.400834,0.00434443,0.39158,0.37125,-0.00185639,0.398515,0.350726,-0.011692,0.403621,0.334781,-0.0231916,0.372316,0.33652,-0.00184916,0.386189,0.320065,-0.0159792,0.396592,0.322785,-0.0252377,0.403173,0.329155,-0.0312995,0.364149,0.339888,-0.012412,0.384578,0.331751,-0.0259223,0.393811,0.349394,-0.0293154,0.39659,0.362891,-0.0283397,0.358937,0.351199,-0.0242674,0.380339,0.348264,-0.0366173,0.388231,0.365739,-0.0360828,0.390042,0.379437,-0.0341484,0.356962,0.367572,-0.0358491,0.37459,0.366555,-0.0424789,0.382716,0.377527,-0.039861,0.385834,0.388055,-0.037161
300300,2,0.545424,0.85654,-1.95629e-06,0.551642,0.85659,-0.0232331,0.549923,0.856285,-0.0395056,0.545666,0.851378,-0.0515925,0.541987,0.847204,-0.0643078,0.540541,0.885594,-0.0412872,0.531028,0.896949,-0.0530009,0.52341,0.902015,-0.0606751,0.515861,0.90725,-0.0668178,0.534066,0.886905,-0.0330739,0.527942,0.889333,-0.0454985,0.525978,0.888702,-0.0479369,0.523047,0.891834,-0.0501155,0.529315,0.884159,-0.0254879,0.523291,0.884714,-0.0351174,0.523507,0.881896,-0.0384866,0.523164,0.881719,-0.0411239,0.525523,0.880495,-0.0199028,0.520371,0.885827,-0.0254854,0.517874,0.890157,-0.0298362,0.515986,0.894427,-0.0336266,0.365446,0.427708,-2.979e-05,0.38113,0.402395,0.00522563,0.389925,0.37457,0.000518292,0.396386,0.354975,-0.00836388,0.400837,0.337725,-0.019168,0.373641,0.340046,-5.90585e-07,0.386721,0.325032,-0.0126417,0.39738,0.324643,-0.0220425,0.405575,0.328617,-0.028487,0.365447,0.341596,-0.010126,0.384055,0.331094,-0.0224947,0.39414,0.34585,-0.0287281,0.399775,0.361182,-0.0302393,0.359526,0.351423,-0.0214536,0.379265,0.346918,-0.0323161,0.38745,0.363128,-0.0338945,0.390963,0.377794,-0.0330755,0.356697,0.366708,-0.0323102,0.37356,0.364536,-0.0387204,0.382109,0.373826,-0.037729,0.386631,0.383735,-0.0354412
