0,1,0.526163,0.340888,-0.0351469,0.524841,0.257286,-0.0594249,0.525757,0.28459,-0.0326517,0.516004,0.184234,-0.0411783,0.524568,0.233644,-0.0624289,0.524535,0.203976,-0.0567884,0.524986,0.134203,-0.0237301,0.45118,0.138116,0.0227073,0.524834,0.0908414,-0.0138981,0.524741,0.0632326,-0.014467,0.52408,-0.0414419,0.00476438,0.526245,0.351608,-0.0340601,0.526486,0.358396,-0.0305474,0.526703,0.360449,-0.0257888,0.527601,0.359336,-0.0263458,0.52763,0.365459,-0.028768,0.527687,0.373923,-0.032006,0.527862,0.384839,-0.0321188,0.528431,0.411619,-0.0235696,0.525118,0.270114,-0.0541485,0.516468,0.270734,-0.0389491,0.404833,0.0727578,0.0810941,0.481931,0.154878,0.0105511,0.47096,0.157445,0.0112436,0.460425,0.15766,0.0142015,0.446854,0.148913,0.0237748,0.491196,0.148353,0.0114043,0.467827,0.107665,0.00827356,0.478816,0.106626,0.00833353,0.457749,0.112464,0.0114256,0.450735,0.11985,0.0158065,0.436235,0.166345,0.0287633,0.487175,0.460729,-0.012296,0.447402,0.134363,0.0262985,0.398874,0.167394,0.0803238,0.422235,0.15628,0.040789,0.474184,0.249589,-0.00571002,0.513973,0.338502,-0.033371,0.516319,0.358492,-0.0286415,0.501849,0.346091,-0.0270447,0.493491,0.35601,-0.0194873,0.507403,0.36082,-0.0243008,0.499745,0.363865,-0.0173338,0.479854,0.388539,-0.00629355,0.51613,0.257501,-0.0582293,0.514514,0.235032,-0.0608186,0.431651,0.105685,0.0195573,0.495376,0.190044,-0.00486378,0.494253,0.257196,-0.0295494,0.493784,0.245342,-0.0256953,0.440397,0.252182,0.00861096,0.51514,0.207318,-0.0530106,0.45892,0.0788777,0.000199297,0.443231,0.088962,0.00859164,0.417015,0.0309788,0.0603656,0.505497,0.0882086,-0.00984044,0.488856,0.110614,0.0116751,0.470745,0.37127,-0.00150178,0.408108,0.385506,0.0965298,0.502126,0.269444,-0.0258591,0.510257,0.275418,-0.0286079,0.484126,0.369146,-0.00295441,0.488209,0.366839,-0.00612858,0.436163,0.076687,0.015341,0.494339,0.267875,-0.0239479,0.479773,0.076956,-0.00569372,0.476902,0.0595355,-0.00687795,0.462714,-0.0261489,0.0193858,0.426802,0.0520619,0.0348489,0.470566,0.0134839,0.00561644,0.423974,0.0980522,0.0303113,0.414184,0.085879,0.0544318,0.515008,0.351025,-0.0323438,0.505228,0.355631,-0.0262785,0.496819,0.360538,-0.0195437,0.50477,0.273423,-0.0243585,0.486408,0.368132,-0.00457819,0.491264,0.367973,-0.0128287,0.489022,0.365976,-0.00667065,0.506769,0.259868,-0.0411679,0.501394,0.362429,-0.0156329,0.50924,0.360975,-0.0201524,0.517728,0.36066,-0.0241616,0.515216,0.412788,-0.0230845,0.516131,0.384663,-0.031191,0.51654,0.372954,-0.0310255,0.516941,0.365061,-0.0273785,0.517548,0.359756,-0.0249138,0.500118,0.362666,-0.016561,0.499076,0.364293,-0.018971,0.497459,0.368571,-0.0212223,0.495701,0.375746,-0.0199156,0.483271,0.331641,-0.0148796,0.396952,0.273629,0.120577,0.525452,0.276032,-0.0399688,0.494853,0.364759,-0.0111713,0.493254,0.36539,-0.0126476,0.513651,0.28565,-0.0296213,0.498254,0.282331,-0.0167864,0.512043,0.280712,-0.0293549,0.48455,0.20516,-0.00165434,0.466593,0.222379,0.000611628,0.492361,0.256228,-0.019758,0.435456,-0.00292245,0.0381423,0.444869,0.0271244,0.0192205,0.454311,0.0624321,0.00397524,0.489348,0.398815,-0.0133413,0.50132,0.0603707,-0.0127863,0.496,0.00889289,-0.00247895,0.491066,-0.0376875,0.00795264,0.451748,0.155342,0.0191593,0.422834,0.184923,0.0344878,0.496988,0.141826,0.0132187,0.436875,0.128335,0.025035,0.502416,0.173597,-0.00857462,0.50002,0.246936,-0.0403605,0.409658,0.203732,0.0460902,0.431493,0.198556,0.0234397,0.446768,0.204234,0.0125522,0.468338,0.197783,0.00714283,0.483867,0.186378,0.00513536,0.494989,0.173927,0.00227602,0.515185,0.140908,-0.0193087,0.411954,0.251077,0.0406762,0.426162,0.128475,0.0309467,0.519983,0.269421,-0.0533716,0.49668,0.211741,-0.0101691,0.394936,0.171459,0.118347,0.503034,0.160365,0.00125292,0.491706,0.258928,-0.00838969,0.44379,0.138327,0.0283293,0.499899,0.232865,-0.035529,0.399944,0.329346,0.111575,0.496932,0.133279,0.0168128,0.50712,0.217418,-0.046368,0.434399,0.425907,0.0336307,0.434345,0.456392,0.0519193,0.39868,0.26355,0.0810053,0.419769,0.399192,0.0498154,0.406046,0.122782,0.0708782,0.483548,0.486933,-0.00722886,0.521489,0.275339,-0.03914,0.487495,0.230223,-0.00673995,0.411332,0.163132,0.0523948,0.461793,0.142815,0.0160272,0.471085,0.144054,0.0131683,0.488956,0.372797,-0.0110496,0.413896,0.297346,0.0414083,0.504874,0.518218,-0.00632317,0.468825,0.496526,0.0188663,0.452758,0.480763,0.0333475,0.524307,0.00844303,-0.00533723,0.529888,0.520433,-0.0103547,0.480145,0.142373,0.0125023,0.488738,0.138329,0.0139908,0.494253,0.135797,0.016446,0.416866,0.126671,0.0431275,0.48748,0.118943,0.0135155,0.478123,0.114585,0.0116535,0.468828,0.114506,0.0121414,0.45958,0.119116,0.0146958,0.453796,0.125556,0.0181594,0.397744,0.116496,0.102783,0.455539,0.140448,0.0195924,0.526083,0.302518,-0.0308067,0.493184,0.316412,-0.0201174,0.501648,0.265474,-0.0299656,0.51246,0.305959,-0.0300663,0.525045,0.112093,-0.0140083,0.450644,0.451281,0.0201064,0.466471,0.46985,0.00707101,0.504251,0.498068,-0.0195595,0.42027,0.427686,0.0751451,0.493997,0.127001,0.0154261,0.508757,0.176951,-0.0239185,0.529297,0.498856,-0.0231433,0.485701,0.509358,0.00387507,0.401898,0.314304,0.0758847,0.508274,0.360507,-0.0209892,0.507085,0.364234,-0.0238418,0.506177,0.370484,-0.0266006,0.505084,0.380873,-0.0260914,0.501143,0.406858,-0.0197228,0.492776,0.366275,-0.0113729,0.490066,0.365507,-0.01132,0.486926,0.363015,-0.0109787,0.474738,0.350521,-0.00781774,0.430364,0.3044,0.0177951,0.509028,0.155724,-0.0129834,0.50515,0.118653,0.00942072,0.498552,0.122436,0.0136425,0.494617,0.363647,-0.0103925,0.427245,0.362021,0.0310937,0.512836,0.116743,-0.00565034,0.493929,0.434288,-0.0152968,0.524776,0.179867,-0.0452696,0.515331,0.163327,-0.0312387,0.524859,0.157374,-0.0340618,0.502744,0.213912,-0.0248028,0.528962,0.471247,-0.0282535,0.528705,0.439306,-0.0259469,0.511061,0.441016,-0.0232566,0.466972,0.401877,-0.000279039,0.482477,0.278917,-0.00701717,0.479503,0.421813,-0.0078062,0.456222,0.278184,-0.00285386,0.471606,0.303077,-0.00677622,0.445969,0.317703,0.00459412,0.506493,0.471801,-0.0242747,0.497211,0.22853,-0.0172711,0.456008,0.422012,0.00911856,0.471525,0.443159,-0.000634217,0.457618,0.376635,0.00351647,0.416176,0.337163,0.0428442,0.442221,0.382936,0.0144593,0.407583,0.360005,0.0676312,0.462196,0.335366,-0.00298433,0.503021,0.193981,-0.0164698,0.503388,0.256348,-0.0431837,0.497352,0.264229,-0.0313114,0.506596,0.239735,-0.0513603,0.497211,0.104233,0.00665248,0.479942,0.0970103,0.00428872,0.464858,0.0975635,0.00447867,0.452041,0.102704,0.00860333,0.442739,0.112725,0.0154843,0.434205,0.147267,0.0325655,0.39706,0.214569,0.0814034,0.443004,0.174079,0.0227491,0.454331,0.178357,0.0154084,0.469163,0.176247,0.0105491,0.483172,0.169503,0.00916051,0.493757,0.160686,0.00859849,0.500933,0.152203,0.00815114,0.396025,0.222581,0.123768,0.497992,0.270634,-0.0260036,0.508672,0.196483,-0.0334598,0.509495,0.255375,-0.052292,0.51549,0.266672,-0.0486008,0.51016,0.259815,-0.0470181,0.501161,0.277613,-0.0228677,0.517049,0.268176,-0.0517506,0.518435,0.273987,-0.0389756,0.500682,0.134715,0.0149234,0.506485,0.13949,0.00756169,0.509015,0.142145,-0.00129192,0.450346,0.13032,0.0217048,0.444704,0.127656,0.0220523,0.533769,0.183641,-0.0417147,0.602023,0.130526,0.0198102,0.534872,0.270073,-0.0393087,0.651223,0.0609293,0.076634,0.571599,0.150423,0.00861088,0.582847,0.151755,0.00885173,0.593523,0.150915,0.011541,0.606996,0.140814,0.0207422,0.562045,0.144865,0.00981543,0.584221,0.101416,0.00582161,0.573031,0.10141,0.0064788,0.594549,0.105354,0.00867772,0.60184,0.11194,0.0126804,0.618491,0.157501,0.0253561,0.571993,0.458538,-0.0135676,0.605805,0.126305,0.0231316,0.658901,0.154907,0.0755328,0.632708,0.145836,0.0368955,0.580383,0.245417,-0.00747737,0.538479,0.337632,-0.0339336,0.536952,0.357917,-0.0289875,0.551544,0.344843,-0.0281091,0.560873,0.354316,-0.0211493,0.546495,0.359827,-0.0252895,0.554919,0.362536,-0.0185794,0.577308,0.386181,-0.008136,0.533732,0.25672,-0.0585115,0.534769,0.234145,-0.0612404,0.621243,0.0958419,0.0159524,0.557681,0.187487,-0.00603975,0.557862,0.255237,-0.030854,0.558475,0.243562,-0.0269317,0.615678,0.244479,0.00543255,0.534156,0.20665,-0.053478,0.592138,0.0714096,-0.00208583,0.608617,0.0801408,0.0055244,0.636426,0.020049,0.0563439,0.544856,0.0856965,-0.0104778,0.563074,0.106673,0.0101136,0.585815,0.367998,-0.00388109,0.656047,0.375642,0.092512,0.5503,0.268031,-0.0267395,0.541961,0.274694,-0.0290023,0.571904,0.367424,-0.00510183,0.567844,0.365303,-0.00807368,0.6157,0.0673778,0.0121513,0.558446,0.26641,-0.0251699,0.570777,0.0714256,-0.00728296,0.573254,0.0537515,-0.00843116,0.586923,-0.0325173,0.0171118,0.625819,0.0417804,0.0311389,0.579207,0.00752783,0.00366521,0.629457,0.0877831,0.0265148,0.640512,0.0747537,0.0502557,0.53778,0.350454,-0.0328143,0.548397,0.354609,-0.0274463,0.557646,0.358866,-0.020897,0.547678,0.272323,-0.0251462,0.569558,0.366519,-0.00672909,0.564872,0.366273,-0.0146309,0.567128,0.364294,-0.00847361,0.54455,0.258208,-0.0420343,0.553465,0.361151,-0.0168152,0.545021,0.360114,-0.0209834,0.535974,0.359961,-0.0245583,0.542033,0.412054,-0.0234927,0.539854,0.38405,-0.031653,0.539033,0.372229,-0.0314918,0.538429,0.364458,-0.0278814,0.537759,0.359337,-0.0253477,0.55585,0.361211,-0.017853,0.556946,0.36272,-0.0202348,0.558617,0.367148,-0.0226469,0.560659,0.374213,-0.0213577,0.571346,0.328629,-0.0168461,0.665603,0.261709,0.115798,0.56144,0.363259,-0.0127321,0.562819,0.36372,-0.0143912,0.53861,0.285067,-0.029984,0.555036,0.281095,-0.0178079,0.540183,0.280089,-0.0297342,0.569305,0.201523,-0.00331902,0.588078,0.216961,-0.00150486,0.560503,0.254406,-0.0211398,0.615826,-0.0119796,0.0347805,0.606185,0.0188498,0.0162808,0.596523,0.0543852,0.00140343,0.568147,0.396724,-0.0150087,0.548428,0.0573512,-0.0135272,0.553146,0.00567612,-0.00351215,0.557614,-0.0410313,0.00691866,0.602178,0.147734,0.0160594,0.632645,0.175076,0.0307009,0.555882,0.138967,0.0119026,0.61657,0.119322,0.0215329,0.5499,0.171681,-0.00958647,0.551224,0.245144,-0.0413877,0.646954,0.192673,0.0416752,0.623847,0.189497,0.0198881,0.608219,0.196808,0.00960803,0.586102,0.192271,0.00490589,0.569992,0.182371,0.00339525,0.558188,0.17117,0.000907757,0.53524,0.139971,-0.0197059,0.645729,0.240519,0.0363331,0.627847,0.118305,0.0270629,0.530445,0.2691,-0.053488,0.556258,0.209459,-0.0114574,0.665189,0.158857,0.113434,0.549432,0.158372,7.78928e-05,0.561709,0.257061,-0.00982935,0.609789,0.130106,0.0249426,0.551555,0.231165,-0.0365135,0.663514,0.318083,0.107215,0.555929,0.130425,0.0152854,0.543144,0.216074,-0.0470948,0.626727,0.419293,0.030626,0.628936,0.450298,0.0488134,0.661242,0.251736,0.0762764,0.641793,0.390933,0.04628,0.650391,0.110897,0.0664903,0.576454,0.484913,-0.00860553,0.52955,0.274978,-0.0392745,0.566223,0.227491,-0.00827837,0.644504,0.151818,0.0481384,0.591616,0.136161,0.0134276,0.582347,0.138449,0.0108465,0.567359,0.371136,-0.0130098,0.644761,0.287464,0.0372762,0.555137,0.517451,-0.00719753,0.593086,0.493726,0.0168009,0.60991,0.476504,0.0308292,0.573166,0.137637,0.0105667,0.564415,0.134528,0.0124079,0.558725,0.132544,0.0148648,0.637929,0.115719,0.0389055,0.564909,0.114882,0.0118095,0.574195,0.109447,0.00964109,0.583402,0.108364,0.00990418,0.592806,0.111971,0.012071,0.598956,0.117919,0.0154642,0.660426,0.104112,0.0981204,0.597797,0.133239,0.0166997,0.56064,0.31449,-0.0215358,0.550398,0.263888,-0.030714,0.540012,0.30512,-0.0305949,0.610284,0.446494,0.0175793,0.594198,0.466735,0.00493629,0.554898,0.497081,-0.0203544,0.643665,0.419636,0.0715181,0.558624,0.12381,0.0138225,0.542344,0.175635,-0.0246683,0.575292,0.507667,0.00224364,0.659066,0.30318,0.0715438,0.547481,0.359522,-0.0220635,0.548606,0.363038,-0.0248073,0.549735,0.36932,-0.0276464,0.551148,0.379657,-0.0272678,0.556278,0.405615,-0.0210358,0.562605,0.364807,-0.0130447,0.565264,0.36381,-0.0131508,0.56822,0.361211,-0.0130487,0.580612,0.347176,-0.0101242,0.627148,0.295966,0.0144597,0.542304,0.154274,-0.013675,0.546645,0.1165,0.00846499,0.553743,0.119469,0.0122307,0.560934,0.362192,-0.0119482,0.632022,0.3539,0.0276854,0.537897,0.115407,-0.00631559,0.564599,0.432611,-0.0166009,0.534844,0.162529,-0.031644,0.549032,0.21218,-0.0258003,0.546885,0.44019,-0.0237274,0.591139,0.398181,-0.00247528,0.571755,0.276196,-0.0087795,0.57899,0.419257,-0.009619,0.59933,0.272332,-0.00531959,0.583451,0.298988,-0.00889665,0.610831,0.310996,0.00171429,0.551926,0.470794,-0.0247852,0.555446,0.226648,-0.0184754,0.603457,0.417485,0.00669792,0.588009,0.440229,-0.00246445,0.599862,0.371744,0.000994645,0.643273,0.327758,0.038909,0.616544,0.376652,0.0115786,0.654027,0.350127,0.0634281,0.593812,0.330426,-0.00540813,0.548982,0.19216,-0.0175503,0.547893,0.254682,-0.0440668,0.554767,0.262459,-0.0323945,0.543622,0.238211,-0.0518862,0.554266,0.101116,0.00540969,0.571569,0.0917936,0.00258234,0.586823,0.0908108,0.00217809,0.599941,0.0949411,0.00583883,0.609879,0.103978,0.0122002,0.620074,0.137899,0.0291354,0.661823,0.202128,0.0764541,0.611629,0.165818,0.0193688,0.60028,0.17124,0.0126441,0.585018,0.170602,0.00822474,0.570582,0.165283,0.00728791,0.559539,0.157678,0.00703777,0.551931,0.149906,0.00693021,0.665467,0.210262,0.118795,0.554522,0.26926,-0.0269929,0.541978,0.195256,-0.0341816,0.540918,0.254012,-0.0529602,0.535369,0.265893,-0.0490141,0.540768,0.25849,-0.0476042,0.551701,0.276563,-0.0237988,0.53364,0.267549,-0.0519882,0.532843,0.273553,-0.039255,0.551949,0.132229,0.0136046,0.545861,0.137699,0.00662688,0.542741,0.140668,-0.00208957,0.602672,0.122414,0.0188526,0.608413,0.119289,0.0188207
