233567,1,0.523383,0.467083,0.000592794,0.528853,0.473035,0.000293053,0.530711,0.478337,-0.00128273,0.532565,0.483665,-0.000838136,0.525435,0.458931,0.000630155,0.524767,0.453857,0.00188018,0.524076,0.448744,-0.00164534,0.543111,0.494372,-0.00027962,0.530207,0.439686,-0.000146285,0.526846,0.477741,0.000791289,0.523243,0.462808,0.000271134,0.561164,0.534871,-0.187322,0.533599,0.407019,-0.183513,0.572298,0.611683,-0.133085,0.520377,0.380229,-0.156914,0.565881,0.680462,-0.202486,0.533165,0.369217,-0.18722,0.569032,0.70431,-0.231095,0.53963,0.35842,-0.215751,0.568174,0.703326,-0.236189,0.543448,0.355148,-0.216713,0.564218,0.691266,-0.232454,0.541417,0.364698,-0.213647,0.4891,0.536593,-0.0202537,0.473859,0.466613,0.0132668,0.466674,0.620472,-0.0534685,0.432303,0.38503,-0.0242826,0.458167,0.634466,0.0284741,0.425591,0.480721,0.0502094,0.45509,0.624775,0.0503952,0.431813,0.502701,0.064307,0.447868,0.676249,0.0767817,0.405263,0.491269,0.0806889
266934,1,0.553118,0.391124,0.00103269,0.561984,0.388602,0.00135596,0.564639,0.392285,-0.00156314,0.567267,0.395925,0.000360877,0.55584,0.37903,0.000376631,0.553899,0.376151,0.00196615,0.551939,0.37322,-0.00159265,0.572396,0.410797,0.00086392,0.551564,0.378851,-0.000342645,0.554222,0.411292,0.000460261,0.546679,0.400708,8.61997e-05,0.56957,0.490855,-0.11026,0.532092,0.404014,-0.117792,0.569513,0.586715,-0.0667326,0.509332,0.470666,-0.0781508,0.569581,0.66962,-0.121226,0.499779,0.511883,-0.105624,0.577579,0.695451,-0.140712,0.496543,0.519667,-0.118833,0.574263,0.696537,-0.148701,0.49981,0.514287,-0.121881,0.568125,0.686798,-0.14565,0.500799,0.513421,-0.117358,0.481061,0.536495,-0.00688732,0.463864,0.477464,0.0088828,0.466523,0.608107,-0.0810522,0.4299,0.375339,-0.0189061,0.462796,0.659947,0.00150635,0.424515,0.491228,0.0456887,0.461675,0.658624,0.00791079,0.430944,0.514242,0.055917,0.462192,0.699949,0.00994041,0.408709,0.515023,0.0697703
300300,1,0.552927,0.362504,0.000661472,0.556638,0.350488,0.00206538,0.560111,0.351512,-0.00197696,0.56359,0.352464,0.000517767,0.546814,0.348886,0.000152003,0.54299,0.349101,0.00188886,0.539157,0.349247,-0.00164897,0.566356,0.365587,6.53915e-05,0.534253,0.360894,1.68653e-05,0.558367,0.384389,0.000714853,0.546215,0.381382,0.000175483,0.576911,0.458872,-0.153444,0.516385,0.421424,-0.223087,0.573721,0.58345,-0.0787337,0.512438,0.536297,-0.206822,0.568901,0.678995,-0.16393,0.512789,0.614107,-0.247512,0.574872,0.70362,-0.178678,0.509961,0.629917,-0.262565,0.570658,0.699775,-0.195498,0.517077,0.62926,-0.266342,0.564885,0.692486,-0.191113,0.51923,0.62513,-0.26089,0.495777,0.531343,0.0575389,0.465956,0.500818,-0.0383911,0.487143,0.618774,-0.0886054,0.43191,0.512226,-0.150721,0.470193,0.597754,0.0627405,0.42853,0.528558,-0.0155486,0.468066,0.588413,0.0808866,0.432324,0.531028,0.0143246,0.460722,0.620554,0.0964356,0.415091,0.5509,0.0511201
367034,1,0.557535,0.35066,0.000143353,0.559944,0.338506,0.00157644,0.562718,0.337431,-0.000619459,0.565475,0.336342,0.000371413,0.552029,0.340306,-0.00050561,0.549123,0.340958,0.000963779,0.546218,0.34159,-0.0013021,0.568556,0.339353,-0.000237614,0.542948,0.346356,0.000359397,0.563166,0.360959,0.000378959,0.553557,0.363718,0.000252646,0.581572,0.386139,-0.11044,0.530043,0.390597,-0.189201,0.594864,0.439036,-0.0662429,0.51762,0.448023,-0.207894,0.593233,0.488281,-0.134907,0.524785,0.505171,-0.213627,0.59569,0.503459,-0.150359,0.52273,0.519735,-0.226868,0.590552,0.502254,-0.156389,0.529477,0.521457,-0.231381,0.587581,0.496594,-0.150017,0.53169,0.51586,-0.224952,0.553068,0.455163,0.0428193,0.527067,0.462317,-0.0326141,0.575303,0.494422,0.0117565,0.535131,0.5313,-0.075484,0.549846,0.496708,0.08127,0.528591,0.502906,-0.0122398,0.545128,0.492376,0.0920812,0.527262,0.492134,0.00587167,0.548281,0.518736,0.105594,0.531479,0.521589,0.0454117
400400,1,0.552734,0.33431,-4.00118e-05,0.555596,0.322085,0.00105912,0.558263,0.321071,-0.00127471,0.560912,0.320061,0.000300342,0.548596,0.324417,-0.000506414,0.545994,0.325079,0.00119833,0.543399,0.325734,-0.00136694,0.564543,0.323766,-0.000459025,0.541185,0.330913,0.000302995,0.558693,0.342712,0.000541081,0.549178,0.345373,0.000577185,0.578534,0.366942,-0.104631,0.530278,0.374738,-0.153215,0.592661,0.428209,-0.0723018,0.51839,0.440612,-0.145744,0.594553,0.486134,-0.11755,0.525503,0.50348,-0.169061,0.597978,0.503498,-0.123183,0.523262,0.521708,-0.172913,0.59189,0.502716,-0.13024,0.532078,0.523058,-0.175949,0.588144,0.498459,-0.126205,0.534066,0.516941,-0.172711,0.557259,0.453102,0.0273667,0.533255,0.458636,-0.0224971,0.582655,0.49725,-0.0546503,0.552277,0.525914,-0.112665,0.558096,0.530416,0.0252721,0.543022,0.537177,-0.0169266,0.552942,0.530056,0.0290646,0.540433,0.53336,-0.00625763,0.556953,0.559743,0.0314045,0.545587,0.567478,0.00891612
433766,1,0.552934,0.331172,-0.000188284,0.555367,0.321058,0.000625219,0.557617,0.320493,-0.00166048,0.559855,0.319924,-8.4055e-05,0.549261,0.322508,-0.000532881,0.547024,0.322936,0.000965856,0.544788,0.323364,-0.00132216,0.562966,0.323325,-0.000450919,0.542344,0.327989,0.000426378,0.557761,0.339401,0.000579841,0.549572,0.341031,0.000482582,0.579343,0.368109,-0.0962219,0.529436,0.375986,-0.117304,0.59466,0.427358,-0.0770883,0.520826,0.44078,-0.102046,0.596365,0.488116,-0.112214,0.523566,0.499368,-0.129126,0.599711,0.505386,-0.119027,0.521656,0.517338,-0.139413,0.592881,0.505966,-0.12437,0.528675,0.51545,-0.143193,0.589713,0.500984,-0.120999,0.531042,0.508761,-0.140466,0.566002,0.467349,0.00445174,0.540029,0.470831,-0.00313788,0.571716,0.526276,-0.0319052,0.539911,0.539164,-0.0281443,0.567252,0.565732,0.0305187,0.54648,0.574828,0.0130276,0.565325,0.569475,0.0395849,0.5478,0.577495,0.0269616,0.569675,0.594177,0.0466566,0.549505,0.603718,0.0406705
467134,1,0.551564,0.33208,-0.000213524,0.554269,0.320828,0.000785984,0.556484,0.320207,-0.00154911,0.558695,0.31959,-0.000658847,0.548198,0.322134,-0.000402341,0.546014,0.322465,0.000592043,0.543831,0.322781,-0.00126969,0.562131,0.321349,-0.000499191,0.541464,0.325724,0.00059358,0.556282,0.339239,0.000278094,0.548087,0.340874,0.00044816,0.580504,0.366552,-0.0958573,0.528192,0.374164,-0.0973414,0.593982,0.427982,-0.0631441,0.52118,0.436263,-0.0528199,0.596292,0.488372,-0.0909531,0.523491,0.492486,-0.0868095,0.599692,0.504836,-0.0930286,0.521398,0.50906,-0.0955111,0.593714,0.506906,-0.099694,0.527343,0.508939,-0.101989,0.590115,0.501242,-0.09684,0.530461,0.502554,-0.0993563,0.570827,0.472605,-0.0121602,0.543817,0.47632,0.00531678,0.573376,0.546498,0.065081,0.544388,0.549945,0.0720285,0.573873,0.574572,0.114145,0.546561,0.577138,0.108764,0.573425,0.576251,0.120812,0.547655,0.578462,0.117652,0.574987,0.602562,0.127435,0.547313,0.603769,0.128398
500499,1,0.551545,0.332774,-0.000169541,0.554077,0.320836,0.000770727,0.556307,0.319976,-0.00160558,0.558535,0.319121,-0.000747411,0.548015,0.322598,-0.00031007,0.545802,0.323078,0.000483067,0.543594,0.323542,-0.00134378,0.562259,0.320031,-0.000572976,0.541416,0.326126,0.00054918,0.556676,0.339109,0.000167424,0.548298,0.341364,0.000490995,0.581814,0.367664,-0.112416,0.528548,0.374153,-0.10415,0.594252,0.432902,-0.0811536,0.521997,0.437437,-0.0512661,0.597844,0.49427,-0.105218,0.523725,0.493336,-0.0849972,0.601472,0.512333,-0.107089,0.522743,0.510724,-0.0905922,0.596305,0.51469,-0.114402,0.527342,0.510686,-0.0977773,0.592746,0.508023,-0.111424,0.530269,0.503959,-0.0947895,0.573243,0.479768,-0.0203853,0.545557,0.483513,0.00952123,0.577114,0.557216,0.0861681,0.546917,0.559045,0.0784318,0.579123,0.599198,0.13798,0.552262,0.597333,0.139801,0.579155,0.603152,0.141482,0.553406,0.600091,0.145398,0.580754,0.631589,0.144009,0.555644,0.62677,0.147453
533867,1,0.550802,0.330203,1.14928e-05,0.553559,0.319421,0.000830855,0.555709,0.31875,-0.00167121,0.557857,0.318087,-0.000862808,0.547733,0.320781,-0.000380139,0.545651,0.321139,0.00032982,0.543569,0.321473,-0.00124477,0.561551,0.319833,-0.000620746,0.54169,0.324532,0.000545194,0.555638,0.33713,0.000250486,0.547656,0.338862,0.00042909,0.58002,0.368548,-0.111405,0.528804,0.374503,-0.10209,0.593157,0.431972,-0.0857158,0.522283,0.436522,-0.0616768,0.597881,0.491632,-0.113763,0.52319,0.490909,-0.0902177,0.60149,0.510202,-0.116923,0.522335,0.509189,-0.0968726,0.596726,0.512561,-0.123975,0.52674,0.507641,-0.103742,0.593445,0.506061,-0.120784,0.52941,0.500956,-0.100807,0.572877,0.484166,-0.0172768,0.54532,0.488521,0.00693756,0.576072,0.56056,0.0806436,0.548884,0.562804,0.0640717,0.577586,0.611748,0.132752,0.552679,0.61536,0.113998,0.577585,0.618374,0.139555,0.55324,0.622407,0.12165,0.579255,0.643643,0.145057,0.556534,0.645436,0.125907
567234,1,0.550908,0.33044,-0.000106389,0.553633,0.319744,0.000685246,0.555781,0.318995,-0.00177765,0.557926,0.318251,-0.0010159,0.547713,0.321355,-0.000299832,0.545638,0.321813,0.000432977,0.543566,0.322259,-0.00120447,0.561612,0.32015,-0.000545996,0.54175,0.325558,0.000557795,0.555819,0.337739,0.000578122,0.54793,0.339774,0.000648165,0.580202,0.370791,-0.0962441,0.528867,0.375779,-0.0871558,0.594047,0.435184,-0.0572712,0.521106,0.437515,-0.0342693,0.5986,0.493646,-0.0752672,0.52305,0.488578,-0.051087,0.602318,0.512961,-0.0746855,0.522509,0.507088,-0.0548213,0.597369,0.515279,-0.0814785,0.527479,0.504164,-0.0613789,0.594264,0.508542,-0.0797048,0.529646,0.497656,-0.0596712,0.573256,0.490009,-0.0120819,0.544282,0.494272,0.0054678,0.577559,0.57148,0.058235,0.54902,0.576314,0.0414095,0.579463,0.635327,0.100322,0.553676,0.639812,0.0705355,0.579558,0.644298,0.106989,0.554576,0.648994,0.0804742,0.579528,0.668029,0.106711,0.557442,0.671402,0.0817439
