0,1,0.48398,0.614478,-1.35372e-05,0.500084,0.594383,-0.0102858,0.511072,0.55874,-0.0208358,0.51752,0.533661,-0.0325496,0.526812,0.510018,-0.0466918,0.499636,0.517997,-0.0231872,0.504808,0.486805,-0.0451183,0.512715,0.474114,-0.0630748,0.52184,0.469476,-0.0752186,0.486629,0.520907,-0.0306701,0.488705,0.484462,-0.0546425,0.496942,0.468463,-0.0734256,0.506737,0.46195,-0.087078,0.47453,0.534309,-0.0402421,0.473507,0.500039,-0.0610884,0.480641,0.481839,-0.0764414,0.490304,0.470011,-0.0879029,0.46437,0.55651,-0.0501394,0.456316,0.533558,-0.0679641,0.454309,0.517144,-0.0811114,0.456602,0.501987,-0.0930397
33367,1,0.483024,0.618143,-1.13012e-05,0.500411,0.590892,-0.00749614,0.511556,0.55432,-0.0168445,0.517008,0.526949,-0.0275983,0.524052,0.5048,-0.0398361,0.498077,0.520145,-0.0164469,0.503188,0.494358,-0.0378774,0.512669,0.489868,-0.0572676,0.522055,0.491857,-0.0712971,0.486723,0.523541,-0.0247073,0.49031,0.493329,-0.0469496,0.500185,0.483554,-0.0678646,0.511069,0.480465,-0.0849393,0.475048,0.53513,-0.0349541,0.475246,0.50421,-0.0552199,0.483286,0.488014,-0.0725094,0.493765,0.47686,-0.0853457,0.463917,0.554465,-0.0450977,0.456363,0.531799,-0.0620254,0.455143,0.514746,-0.0730538,0.457698,0.497514,-0.083353
66734,2,0.492601,0.543467,-1.1887e-05,0.5052,0.537166,-0.0318453,0.515276,0.516867,-0.053445,0.522771,0.50098,-0.0671723,0.523545,0.4958,-0.0777377,0.499152,0.492962,-0.0669875,0.499519,0.486214,-0.0938993,0.502162,0.48369,-0.112045,0.504885,0.482573,-0.123413,0.492294,0.49636,-0.059917,0.491426,0.4813,-0.0863578,0.496707,0.48429,-0.102118,0.501511,0.486006,-0.115345,0.487332,0.503321,-0.053054,0.487246,0.489201,-0.0755875,0.490469,0.493073,-0.0879562,0.492468,0.494605,-0.0950675,0.484117,0.511961,-0.0474793,0.481376,0.505202,-0.0658223,0.479425,0.505265,-0.0742969,0.477573,0.504398,-0.0807075,0.481604,0.61708,-1.58966e-05,0.500454,0.593125,-0.00506987,0.511536,0.556491,-0.0124279,0.516551,0.527997,-0.0215337,0.524511,0.505661,-0.0321879,0.499804,0.522529,-0.0148791,0.506117,0.496604,-0.0353722,0.515296,0.49209,-0.0537811,0.524014,0.493854,-0.0669315,0.487893,0.523972,-0.0233349,0.49348,0.494386,-0.0444401,0.502557,0.482867,-0.0647875,0.512372,0.476718,-0.0825031,0.475546,0.534216,-0.0338447,0.477128,0.504356,-0.054413,0.484974,0.487082,-0.0719662,0.494829,0.473308,-0.08501,0.463463,0.552689,-0.0435876,0.456645,0.531015,-0.060788,0.455946,0.514818,-0.071679,0.458811,0.497247,-0.0813967
100100,2,0.487151,0.544574,-8.59002e-07,0.501409,0.543978,-0.014018,0.512954,0.534863,-0.0252285,0.519691,0.523579,-0.0346727,0.527092,0.514883,-0.0447379,0.504974,0.503829,-0.0299936,0.511175,0.491436,-0.0455259,0.517176,0.486221,-0.0547574,0.523253,0.482348,-0.0606263,0.497337,0.497713,-0.0295478,0.503729,0.482847,-0.048423,0.511654,0.475829,-0.0594054,0.520229,0.470702,-0.0677184,0.489165,0.496006,-0.0298152,0.496023,0.480841,-0.047751,0.503322,0.476213,-0.057116,0.509793,0.473149,-0.0628481,0.480733,0.498496,-0.0307936,0.485023,0.481903,-0.0480966,0.492182,0.471971,-0.0586639,0.500917,0.464606,-0.0658984,0.482609,0.613918,-1.81075e-05,0.500629,0.591806,-0.00572765,0.511422,0.557378,-0.0132907,0.5154,0.530575,-0.0224843,0.524462,0.509278,-0.033917,0.501315,0.521957,-0.0195294,0.506261,0.495653,-0.0409537,0.514657,0.48571,-0.0575615,0.524674,0.480764,-0.0693342,0.488898,0.524257,-0.0276329,0.491562,0.493349,-0.0489019,0.498827,0.479099,-0.0671964,0.509257,0.469223,-0.0827621,0.476269,0.534667,-0.037791,0.476578,0.504384,-0.0587789,0.483357,0.486621,-0.0756114,0.493488,0.471301,-0.0883144,0.46382,0.552256,-0.0473745,0.457399,0.531064,-0.0645972,0.456644,0.513936,-0.076337,0.459743,0.495637,-0.0871024
133467,2,0.48282,0.541401,-1.45127e-05,0.484886,0.524077,-0.0126722,0.492727,0.507624,-0.025453,0.50025,0.49646,-0.034682,0.507149,0.487736,-0.0422708,0.491783,0.495187,-0.0486765,0.497831,0.479648,-0.0695293,0.504813,0.472705,-0.0801438,0.512858,0.46681,-0.0864808,0.493387,0.503267,-0.0487982,0.501911,0.489678,-0.0725928,0.511315,0.482329,-0.0845254,0.521041,0.476592,-0.0943012,0.49405,0.514897,-0.047755,0.503625,0.504167,-0.0688869,0.508555,0.497959,-0.0777527,0.513316,0.492016,-0.0829739,0.493424,0.529298,-0.0468131,0.50301,0.520349,-0.0642541,0.510188,0.513557,-0.0749726,0.517283,0.507109,-0.0836896,0.483676,0.612161,-1.85804e-05,0.501049,0.591325,-0.00684757,0.511317,0.557479,-0.014738,0.515336,0.53089,-0.0238516,0.524415,0.510148,-0.0346499,0.501007,0.522192,-0.02033,0.505804,0.495099,-0.041417,0.514105,0.484289,-0.0575367,0.524239,0.478386,-0.0689588,0.488515,0.524443,-0.0277887,0.490877,0.493304,-0.0487422,0.497951,0.478439,-0.0667318,0.508314,0.468573,-0.0820727,0.476035,0.534972,-0.0373538,0.475958,0.504368,-0.0578782,0.482262,0.486222,-0.0742808,0.492013,0.471177,-0.0869131,0.463992,0.55254,-0.046592,0.457688,0.531567,-0.0633605,0.456876,0.514131,-0.074913,0.45997,0.495822,-0.085714
166833,1,0.482273,0.612054,-1.98325e-05,0.500097,0.591801,-0.00804779,0.510455,0.557965,-0.0164548,0.515169,0.53163,-0.0261538,0.524496,0.510876,-0.038076,0.502368,0.523516,-0.0196119,0.508797,0.498327,-0.0408678,0.51472,0.488635,-0.0594598,0.519415,0.487315,-0.0727813,0.489893,0.524183,-0.0259461,0.494757,0.494934,-0.045903,0.501062,0.479536,-0.0645553,0.508344,0.469488,-0.0811292,0.476921,0.533685,-0.0345331,0.477989,0.504298,-0.0549817,0.484242,0.48623,-0.0721978,0.492583,0.470859,-0.0849045,0.463931,0.551058,-0.0425723,0.457939,0.529902,-0.060097,0.456912,0.513523,-0.0718367,0.45934,0.49501,-0.0821865
200200,1,0.483036,0.611054,-1.57736e-05,0.500815,0.589468,-0.00727736,0.511329,0.555067,-0.0154427,0.515378,0.527357,-0.0244978,0.524952,0.5062,-0.0353687,0.501432,0.523231,-0.0199577,0.506883,0.498814,-0.0412044,0.514648,0.490549,-0.0585758,0.523069,0.487263,-0.071476,0.489432,0.523793,-0.0266401,0.493641,0.495393,-0.0473948,0.500914,0.482131,-0.0665763,0.510119,0.473182,-0.0837475,0.476686,0.532967,-0.0353756,0.478032,0.504216,-0.0555116,0.484873,0.487348,-0.0730183,0.494241,0.472403,-0.086547,0.463777,0.550165,-0.0436111,0.458066,0.528715,-0.0606208,0.457668,0.51216,-0.0725471,0.460706,0.49351,-0.0834866
233567,2,0.491993,0.531122,3.18575e-06,0.503776,0.52733,-0.0297362,0.514843,0.512551,-0.0513648,0.524576,0.502742,-0.0674517,0.527618,0.500506,-0.0816799,0.502519,0.482679,-0.0638598,0.50672,0.474239,-0.0915988,0.51079,0.474325,-0.109302,0.514508,0.47483,-0.119701,0.493284,0.485331,-0.0592567,0.496992,0.47014,-0.0889787,0.503455,0.474466,-0.10821,0.509239,0.476691,-0.120978,0.485854,0.493632,-0.055017,0.487096,0.480993,-0.0811128,0.492378,0.483411,-0.0985898,0.497265,0.483386,-0.107594,0.479995,0.505595,-0.0513972,0.47593,0.500486,-0.0734848,0.475616,0.4987,-0.086673,0.476923,0.495361,-0.0947883,0.483676,0.60739,-1.35162e-05,0.500778,0.587676,-0.0081347,0.510606,0.55518,-0.0166177,0.514667,0.52906,-0.0261053,0.523307,0.508363,-0.0374195,0.501679,0.520543,-0.020666,0.506882,0.494703,-0.0411352,0.51468,0.48447,-0.0562999,0.523954,0.478098,-0.0670544,0.4894,0.522071,-0.0270025,0.492566,0.492227,-0.0470757,0.499182,0.477992,-0.0642267,0.508692,0.467461,-0.0790898,0.476875,0.5321,-0.0355711,0.477547,0.503002,-0.055539,0.48364,0.484954,-0.0718777,0.492685,0.46863,-0.0845565,0.464531,0.549708,-0.0438168,0.458731,0.52907,-0.060048,0.457997,0.512313,-0.0715263,0.460908,0.494024,-0.0822941
266934,2,0.482768,0.545027,9.79547e-07,0.498982,0.546083,-0.0149147,0.511398,0.536924,-0.0290615,0.51885,0.524225,-0.0414787,0.526344,0.513647,-0.0547804,0.504374,0.49849,-0.0361609,0.511041,0.480639,-0.0543066,0.51759,0.474412,-0.0653798,0.523433,0.47099,-0.0724645,0.495709,0.493648,-0.0378521,0.500734,0.473395,-0.058348,0.508036,0.464479,-0.0708618,0.515598,0.460793,-0.0814527,0.486348,0.49584,-0.0395426,0.489711,0.477413,-0.0576831,0.496429,0.466182,-0.0713329,0.503534,0.458912,-0.0816704,0.47715,0.503888,-0.0422976,0.47977,0.48602,-0.0586653,0.48466,0.475403,-0.0708086,0.491229,0.467266,-0.0814045,0.484782,0.604312,-1.49437e-05,0.501684,0.587108,-0.0103694,0.511156,0.554149,-0.019935,0.515444,0.528406,-0.0300237,0.525168,0.508026,-0.0417342,0.500098,0.517416,-0.0240184,0.503363,0.48858,-0.0444162,0.50953,0.473993,-0.0586115,0.518249,0.463154,-0.0690655,0.487408,0.520204,-0.0299283,0.48882,0.489369,-0.0506719,0.494611,0.473506,-0.067126,0.504243,0.462181,-0.080861,0.475049,0.531599,-0.0377992,0.474996,0.501887,-0.0584644,0.48026,0.482861,-0.0748913,0.489381,0.4669,-0.0873273,0.463363,0.550182,-0.0460658,0.457902,0.528781,-0.0625433,0.45678,0.511615,-0.0748622,0.459372,0.493541,-0.0865248
300300,2,0.487873,0.543554,4.82149e-06,0.491001,0.541108,-0.0234152,0.497054,0.530563,-0.0401457,0.504488,0.517749,-0.0501931,0.514289,0.506589,-0.0587151,0.483386,0.502616,-0.0594646,0.486903,0.478037,-0.0790463,0.494325,0.468172,-0.0926329,0.503416,0.462079,-0.101987,0.486831,0.501734,-0.0532488,0.492931,0.478891,-0.0746343,0.503014,0.470582,-0.0875054,0.5126,0.466795,-0.0971244,0.490965,0.506763,-0.0463919,0.498073,0.489408,-0.0660061,0.506851,0.485265,-0.0803687,0.514824,0.483124,-0.0902069,0.495239,0.515859,-0.0398154,0.502027,0.510633,-0.0558413,0.508545,0.509011,-0.0678792,0.514459,0.508059,-0.0779988,0.483832,0.60523,-1.34981e-05,0.501186,0.587109,-0.00800178,0.511346,0.553732,-0.0163566,0.516266,0.52787,-0.0260446,0.526221,0.506663,-0.0380912,0.499881,0.517429,-0.0206308,0.505074,0.489847,-0.0409221,0.513107,0.478359,-0.0563516,0.52271,0.471864,-0.0673596,0.487506,0.519819,-0.0279827,0.490256,0.48832,-0.0483879,0.497298,0.472953,-0.0657518,0.507189,0.463091,-0.0805531,0.475236,0.53139,-0.0373202,0.475376,0.500979,-0.0569125,0.481441,0.481214,-0.0731149,0.490591,0.464844,-0.08609,0.463621,0.55048,-0.0465974,0.457797,0.530469,-0.0625326,0.456851,0.512481,-0.0746868,0.459612,0.4936,-0.0859736
