0,1,0.49209,0.486177,-0.00101945,0.514914,0.470199,0.00342374,0.533427,0.468867,-0.0101004,0.551854,0.46753,-0.0128829,0.465403,0.471683,0.0056586,0.447989,0.471363,-0.00278689,0.430828,0.471025,-0.00214638,0.585193,0.459895,0.00330645,0.414051,0.465519,-0.0052472,0.525773,0.490913,-0.00188198,0.468305,0.492403,0.00120006,0.670272,0.481809,-0.841063,0.351456,0.487461,-0.506918,0.545381,0.554826,-0.826391,0.327545,0.552935,-0.321279,0.374233,0.510579,-0.971048,0.526885,0.523897,-0.760377,0.329517,0.502202,-1.04139,0.578201,0.522611,-0.862646,0.36219,0.494122,-1.04743,0.591623,0.510121,-0.860329,0.372033,0.498082,-1.04973,0.581114,0.511848,-0.822447,0.703861,0.614474,-0.256249,0.477258,0.610486,0.188917,0.777369,0.701675,-0.883346,0.214218,0.669183,-0.593327,0.676842,0.835679,-0.330707,0.350229,0.7861,0.133035,0.65297,0.849093,-0.319637,0.399709,0.798726,0.0346884,0.637988,0.896409,-0.557264,0.297572,0.834813,-0.181425
33367,1,0.463727,0.480615,-0.00200426,0.508072,0.462069,-0.00282123,0.532755,0.461742,-0.0103497,0.55748,0.46142,-0.0101335,0.444122,0.460109,0.00646084,0.423025,0.458405,-0.00139348,0.402068,0.456689,-0.00672693,0.61111,0.453786,0.00121506,0.392209,0.448162,-0.00569095,0.508709,0.489399,-0.00123303,0.435413,0.486841,-0.00170629,0.765271,0.490771,-1.51587,0.255775,0.467044,-0.998196,0.641431,0.60543,-1.74025,0.0448005,0.545223,-1.34854,0.425811,0.53059,-1.84318,0.1235,0.540393,-1.75069,0.370761,0.510185,-1.96309,0.111539,0.536956,-1.89723,0.420825,0.497965,-1.97905,0.139353,0.527309,-1.88431,0.422758,0.503739,-1.95377,0.162583,0.529552,-1.83939,0.70032,0.634719,-0.432721,0.394516,0.625709,0.276149,0.869435,0.696329,-1.83639,0.112293,0.679063,-1.25686,0.681213,0.840085,-0.668005,0.343436,0.803544,0.137107,0.628493,0.851472,-0.655421,0.411488,0.81622,-0.0305186,0.655697,0.917715,-1.0621,0.274846,0.863128,-0.41533
66733,1,0.499245,0.481351,0.00339497,0.534262,0.458035,-0.00242761,0.5585,0.45582,-0.0129022,0.582479,0.453649,-0.00236207,0.467891,0.460159,0.00485332,0.444032,0.45946,0.0038299,0.420474,0.458778,-0.00932308,0.613052,0.439963,-0.00732426,0.390292,0.445253,-0.0035223,0.534512,0.485192,-0.00105962,0.460677,0.487874,0.000371932,0.77867,0.474612,-1.49723,0.228989,0.469573,-1.54445,0.914952,0.59135,-1.40213,0.0787953,0.551189,-2.04848,0.997394,0.694448,-1.84517,0.325913,0.509446,-2.26975,1.04239,0.720645,-1.97224,0.395903,0.498135,-2.52128,1.00508,0.72152,-2.02433,0.404295,0.482264,-2.51504,0.965605,0.714456,-1.95347,0.397539,0.490035,-2.45787,0.661719,0.638384,-0.236317,0.355242,0.638593,0.0679612,0.826874,0.682918,-2.20866,0.161836,0.683496,-1.76506,0.692395,0.839,-0.926651,0.284093,0.819141,-0.561298,0.644854,0.857338,-0.915645,0.33629,0.833603,-0.665045,0.704368,0.906034,-1.42303,0.251506,0.883812,-1.05024
100100,1,0.454706,0.476216,-1.08441e-06,0.489467,0.456806,0.00305914,0.513034,0.454996,-0.012365,0.536462,0.453189,6.96416e-05,0.422341,0.457805,0.00104166,0.400607,0.456757,0.00558397,0.378989,0.455712,-0.0112935,0.584581,0.437881,-0.00763355,0.361794,0.440639,-0.00136766,0.500962,0.479764,0.00370307,0.432785,0.481455,0.00190575,0.785955,0.475867,-1.73279,0.22495,0.461393,-1.5655,0.901325,0.591772,-1.51088,0.061681,0.545064,-1.42668,1.0148,0.693679,-1.98301,-0.0744576,0.605436,-1.91521,1.08777,0.714686,-2.11694,-0.138198,0.620539,-2.11737,1.05592,0.716544,-2.18986,-0.109094,0.615191,-2.17705,1.01328,0.7121,-2.13272,-0.0721813,0.612243,-2.11624,0.668593,0.618725,-0.328387,0.362517,0.613644,0.128515,0.822967,0.691964,-2.05438,0.223148,0.696935,-1.71284,0.69789,0.820693,-0.637716,0.301501,0.799604,-0.121531,0.659027,0.833166,-0.549634,0.346327,0.8107,-0.16267,0.692948,0.887164,-0.891608,0.265294,0.859174,-0.472606
133467,1,0.473872,0.464427,-0.000267451,0.50014,0.443071,0.00357474,0.522617,0.441047,-0.0125118,0.544924,0.439026,-0.000816831,0.435376,0.445593,-0.000757727,0.413139,0.445358,0.00637965,0.391048,0.445149,-0.0112184,0.581939,0.428142,-0.00664482,0.368257,0.436071,-0.00303936,0.518968,0.470415,0.00316035,0.448342,0.473665,0.00183562,0.775465,0.475027,-1.5954,0.236124,0.469851,-1.53261,0.915113,0.58613,-1.22014,0.0711456,0.560923,-1.18092,1.03731,0.679123,-1.71631,-0.0598835,0.629236,-1.75202,1.10507,0.697873,-1.83441,-0.127704,0.648023,-1.9035,1.0763,0.699812,-1.91207,-0.0855255,0.645044,-1.97359,1.03581,0.696565,-1.86118,-0.045709,0.641093,-1.91731,0.650096,0.617472,-0.247213,0.358624,0.612423,0.0976046,0.809538,0.686072,-1.89362,0.212311,0.673937,-1.57107,0.705256,0.823628,-0.620719,0.280924,0.798368,-0.171847,0.663174,0.840661,-0.569249,0.328858,0.816102,-0.232346,0.726365,0.884515,-0.937989,0.217422,0.852713,-0.572849
166833,1,0.474341,0.453859,0.00245702,0.499277,0.433728,0.00132535,0.520557,0.43224,-0.0141331,0.54166,0.43078,-0.00453973,0.440987,0.435678,0.00167828,0.419998,0.435466,0.00540142,0.399201,0.4353,-0.0086398,0.573625,0.424568,-0.00622648,0.377673,0.429912,-0.00261366,0.514934,0.461133,0.000803591,0.4461,0.463706,0.00142745,0.752423,0.471384,-1.08842,0.26314,0.464292,-1.10844,0.879816,0.57229,-0.682261,0.152446,0.551599,-0.834327,1.00037,0.653026,-1.15648,0.255083,0.523241,-1.42162,1.05167,0.669816,-1.27531,0.288825,0.515803,-1.59718,1.04823,0.669023,-1.32804,0.295808,0.499207,-1.61528,1.00646,0.66554,-1.28262,0.305287,0.505035,-1.56357,0.644085,0.623425,-0.139269,0.36683,0.61717,0.0545408,0.824639,0.672029,-1.45739,0.225063,0.643103,-1.19735,0.705984,0.82326,-0.714928,0.256805,0.795221,-0.482114,0.660483,0.840503,-0.684509,0.303736,0.815126,-0.562882,0.705129,0.886964,-1.05192,0.194473,0.856529,-0.865887
200200,1,0.442442,0.445804,0.00156733,0.479957,0.425612,0.00212707,0.503894,0.424895,-0.0143055,0.52771,0.424185,-0.00348629,0.417958,0.42559,0.00175728,0.396612,0.424701,0.00511314,0.375412,0.423854,-0.00829985,0.578037,0.419498,-0.00370116,0.365631,0.418718,-0.00157035,0.49186,0.455192,0.00174995,0.416665,0.455381,0.00134028,0.75795,0.470532,-1.12588,0.259987,0.455805,-1.03429,0.870631,0.571737,-0.664913,0.111156,0.537244,-0.551436,0.993212,0.651885,-1.08012,0.0203604,0.546786,-1.17403,1.05286,0.667835,-1.20163,-0.0137501,0.54999,-1.33395,1.04999,0.668089,-1.26234,0.000932872,0.5377,-1.3805,1.00731,0.665218,-1.22505,0.0314384,0.539831,-1.32668,0.655223,0.620871,-0.215256,0.378235,0.613163,0.10701,0.809195,0.686955,-1.457,0.234244,0.663277,-1.18517,0.70085,0.827092,-0.618652,0.303089,0.797519,-0.250526,0.665477,0.84033,-0.572713,0.354973,0.813395,-0.303134,0.679675,0.893348,-0.863784,0.24366,0.857821,-0.551484
233567,1,0.459107,0.433485,-0.000119034,0.483623,0.413849,0.00344698,0.505677,0.412549,-0.014796,0.527559,0.411304,-0.00534439,0.422912,0.415161,0.00221596,0.400656,0.414782,0.00422523,0.378609,0.41444,-0.00474245,0.557492,0.405338,-0.00320773,0.349198,0.409631,-0.000640319,0.498278,0.441701,0.00251937,0.426761,0.443465,-0.000492481,0.716994,0.445219,-0.782796,0.255086,0.444248,-0.829298,0.828914,0.525581,-0.316809,0.285493,0.518066,-0.591417,0.855479,0.567667,-0.823202,0.506911,0.478459,-1.09572,0.881176,0.581569,-0.913333,0.567704,0.472147,-1.23771,0.8613,0.57321,-0.944221,0.564492,0.457131,-1.24474,0.830216,0.569862,-0.907732,0.561871,0.461714,-1.20541,0.649634,0.600786,-0.0859997,0.370902,0.599539,0.0296428,0.816363,0.663631,-1.14556,0.274388,0.645945,-1.01364,0.741028,0.823797,-0.508597,0.310607,0.797101,-0.282188,0.699944,0.842819,-0.508358,0.353822,0.817534,-0.3505,0.741804,0.891509,-0.874987,0.252221,0.857574,-0.65505
266933,1,0.443536,0.41811,-0.00116887,0.465292,0.398354,0.00323695,0.487433,0.396954,-0.0136963,0.509358,0.395608,-0.00778842,0.406723,0.400214,0.00125498,0.385157,0.400323,-0.000515152,0.363871,0.400441,-0.00349054,0.545466,0.393405,0.00369762,0.341695,0.399853,-0.00307387,0.488789,0.427713,0.00175281,0.415082,0.430178,-0.0035669,0.713902,0.437997,-0.855592,0.272153,0.440462,-0.642316,0.627848,0.534887,-0.950803,0.257527,0.529017,-0.601975,0.359331,0.484387,-1.17601,0.514252,0.486022,-0.940598,0.291127,0.475546,-1.25619,0.568661,0.479485,-1.08515,0.318542,0.462676,-1.24941,0.579106,0.464388,-1.06346,0.33469,0.465991,-1.24814,0.57179,0.467643,-1.03724,0.668026,0.60639,-0.177539,0.393241,0.603586,0.120632,0.812611,0.682297,-1.12989,0.219388,0.66223,-0.83278,0.727576,0.829209,-0.370306,0.303369,0.800231,0.0499047,0.687408,0.846598,-0.377256,0.351561,0.818186,-0.0357834,0.771208,0.89625,-0.711399,0.222802,0.857655,-0.323054
300300,1,0.443691,0.411025,-0.00155757,0.468756,0.392631,0.00425905,0.490898,0.391596,-0.0135816,0.512785,0.390607,-0.00754327,0.410942,0.393772,0.0011776,0.389758,0.39371,0.000342092,0.368814,0.393658,-0.0030538,0.550457,0.390061,0.003556,0.34875,0.394153,-0.00312162,0.48857,0.421851,0.00144328,0.415113,0.423362,-0.00455338,0.717167,0.434254,-0.67667,0.264242,0.43247,-0.492088,0.662915,0.526855,-0.81153,0.272453,0.517723,-0.502026,0.367496,0.47516,-0.989669,0.549441,0.466212,-0.766257,0.291742,0.466228,-1.05276,0.610089,0.458288,-0.909406,0.317462,0.452521,-1.03541,0.611968,0.445331,-0.882983,0.335647,0.456366,-1.0407,0.602214,0.449803,-0.867903,0.662386,0.600042,-0.147321,0.385084,0.596073,0.0974164,0.831228,0.669265,-0.93847,0.208389,0.645749,-0.724629,0.739387,0.817086,-0.340412,0.296992,0.791656,-0.0109606,0.693161,0.833706,-0.354124,0.345745,0.809698,-0.0937488,0.793746,0.88629,-0.647027,0.226206,0.85366,-0.360313
