0,2,0.562965,0.792103,-3.96403e-05,0.54086,0.77551,-0.0126961,0.514834,0.78035,-0.0314555,0.497779,0.80248,-0.0442549,0.491569,0.826658,-0.0560408,0.529307,0.777156,-0.0689491,0.507001,0.818015,-0.0882505,0.495373,0.844225,-0.0906509,0.488345,0.862112,-0.0872863,0.543956,0.797014,-0.0662437,0.517459,0.845879,-0.083004,0.504151,0.867991,-0.0768904,0.496115,0.879911,-0.0703101,0.554841,0.817865,-0.0617424,0.527483,0.862469,-0.0742346,0.513352,0.876384,-0.062321,0.505637,0.8804,-0.0549843,0.561632,0.837399,-0.0568277,0.537269,0.872291,-0.0595096,0.525443,0.878549,-0.0493835,0.519059,0.878613,-0.0426653,0.329214,0.594266,-1.60074e-05,0.345302,0.575634,-0.0144509,0.353914,0.543236,-0.0292845,0.362549,0.523172,-0.0440003,0.376503,0.512858,-0.0596473,0.337775,0.506233,-0.0420518,0.335252,0.473803,-0.0680049,0.342097,0.463565,-0.0848773,0.351409,0.461013,-0.0953534,0.324627,0.515987,-0.0478305,0.317561,0.478421,-0.0771435,0.327618,0.471681,-0.0951431,0.340179,0.473441,-0.106261,0.31331,0.534186,-0.0543493,0.303994,0.50107,-0.0797472,0.313809,0.493413,-0.0990729,0.325702,0.491826,-0.110013,0.304211,0.558583,-0.0613209,0.292648,0.537969,-0.0830724,0.292773,0.52668,-0.102229,0.296249,0.519644,-0.11559
33366,2,0.567532,0.785688,-1.04298e-07,0.543687,0.773585,-0.00576147,0.51737,0.781269,-0.0245604,0.499437,0.804571,-0.0386207,0.490452,0.826466,-0.0543935,0.525981,0.765628,-0.0659453,0.504402,0.810036,-0.0839061,0.493933,0.838807,-0.0826598,0.487784,0.859216,-0.0763932,0.540494,0.784529,-0.0682278,0.513286,0.836563,-0.084405,0.501699,0.860588,-0.0723924,0.495862,0.872329,-0.0644849,0.553009,0.808722,-0.0677299,0.525099,0.858232,-0.0775836,0.512028,0.873231,-0.061958,0.505334,0.87692,-0.0530105,0.561853,0.835714,-0.0671436,0.536768,0.871603,-0.0661846,0.525025,0.877126,-0.0541388,0.517675,0.875999,-0.047123,0.329867,0.600767,4.2348e-06,0.343777,0.57746,-0.0103055,0.352513,0.546985,-0.0206804,0.358662,0.529203,-0.0330563,0.366908,0.511147,-0.0474024,0.335569,0.510468,-0.0201491,0.340984,0.479615,-0.046714,0.354139,0.487253,-0.0670786,0.364168,0.505175,-0.0773138,0.322759,0.513892,-0.0262068,0.320763,0.478875,-0.0514102,0.333122,0.478807,-0.0734512,0.344556,0.492759,-0.0869121,0.311659,0.528608,-0.0342726,0.306298,0.496512,-0.0547192,0.316991,0.490819,-0.0721387,0.328986,0.496504,-0.0823138,0.302734,0.550237,-0.043231,0.291485,0.532038,-0.0595967,0.291298,0.521032,-0.0728318,0.295805,0.515268,-0.0835017
66733,2,0.571203,0.786577,-2.93862e-06,0.545281,0.77226,-0.00702218,0.51882,0.780167,-0.0266607,0.501088,0.803225,-0.041976,0.49244,0.825878,-0.0585515,0.526963,0.764614,-0.0647051,0.50606,0.809854,-0.0826555,0.495536,0.838597,-0.0803307,0.488574,0.858225,-0.0739041,0.54159,0.783576,-0.0664907,0.515209,0.838656,-0.08199,0.502829,0.863304,-0.0684562,0.496252,0.875316,-0.0593342,0.554337,0.808012,-0.0662039,0.526722,0.857931,-0.074755,0.512374,0.87346,-0.0596714,0.504501,0.878372,-0.050107,0.563317,0.834966,-0.0663229,0.537493,0.871096,-0.0637274,0.525733,0.876012,-0.05217,0.518294,0.873723,-0.0451766,0.329983,0.599208,5.83248e-06,0.344886,0.577766,-0.0139087,0.353855,0.546663,-0.0263354,0.3588,0.527771,-0.0398347,0.361584,0.509361,-0.0552058,0.335019,0.509435,-0.0212905,0.340373,0.481901,-0.0479766,0.352354,0.489085,-0.0684533,0.361696,0.507064,-0.0784733,0.32229,0.513349,-0.0251802,0.320966,0.480587,-0.0506703,0.333114,0.479876,-0.072358,0.344757,0.494525,-0.0855254,0.311228,0.527288,-0.0315011,0.306639,0.496985,-0.0539007,0.316647,0.491183,-0.0730943,0.328353,0.497414,-0.0838065,0.302015,0.547589,-0.0388981,0.291123,0.529044,-0.0568617,0.291425,0.517667,-0.0710049,0.296583,0.512559,-0.081799
100100,2,0.573709,0.787126,-1.51507e-05,0.545943,0.771815,-0.00545271,0.519051,0.77981,-0.0240161,0.501997,0.802007,-0.0385246,0.494377,0.824192,-0.0545426,0.527124,0.765153,-0.063738,0.506439,0.808065,-0.0812224,0.495881,0.836385,-0.0789543,0.488907,0.856208,-0.0728254,0.541946,0.784432,-0.0652478,0.516191,0.83775,-0.0797897,0.503407,0.862008,-0.0662499,0.496259,0.874445,-0.0569209,0.554687,0.809013,-0.0643541,0.527341,0.857067,-0.0713061,0.512643,0.872972,-0.0569164,0.504163,0.878484,-0.0475926,0.563423,0.835275,-0.0637048,0.537391,0.869876,-0.059958,0.525514,0.874982,-0.0485282,0.517923,0.873087,-0.0413621,0.330985,0.596935,5.24442e-06,0.345299,0.5758,-0.0129252,0.353624,0.544878,-0.0245006,0.358195,0.526928,-0.0373644,0.360635,0.509151,-0.0522412,0.334499,0.50944,-0.0191144,0.339198,0.482255,-0.0453612,0.351203,0.488493,-0.0653924,0.360791,0.506453,-0.0747025,0.322177,0.513655,-0.0232904,0.320285,0.481137,-0.048163,0.332316,0.47952,-0.0695809,0.343924,0.494297,-0.0823753,0.31149,0.527883,-0.0298375,0.306279,0.497357,-0.0520968,0.316179,0.49036,-0.0708478,0.327887,0.496671,-0.0809202,0.302436,0.548415,-0.0374142,0.291535,0.52963,-0.0551885,0.292081,0.517805,-0.0689868,0.297462,0.512766,-0.079315
133466,2,0.575798,0.784307,-1.7272e-05,0.547482,0.770887,-0.00585527,0.521015,0.78061,-0.024545,0.504623,0.802953,-0.0388873,0.497995,0.825892,-0.0548031,0.528247,0.766069,-0.0648843,0.507798,0.808493,-0.0827306,0.497101,0.83591,-0.0802469,0.489992,0.855511,-0.0742884,0.542339,0.784214,-0.0660209,0.517508,0.837092,-0.0811761,0.504139,0.861422,-0.0693667,0.496337,0.875473,-0.0611637,0.554599,0.808046,-0.064487,0.528109,0.855173,-0.0716514,0.513372,0.870382,-0.0580154,0.505136,0.876814,-0.0489298,0.563109,0.833128,-0.0631904,0.537365,0.866082,-0.0606206,0.52518,0.871014,-0.0499191,0.517505,0.870143,-0.0430867,0.330177,0.596933,4.17415e-06,0.345003,0.576228,-0.0137114,0.353811,0.545497,-0.0257294,0.357914,0.525896,-0.0386535,0.360673,0.506085,-0.0531264,0.334798,0.509425,-0.0196303,0.339869,0.482278,-0.0453508,0.351293,0.487227,-0.0658724,0.360751,0.503805,-0.0761005,0.32219,0.512943,-0.0234056,0.320859,0.482264,-0.0470476,0.33175,0.477628,-0.0685637,0.342766,0.489075,-0.0825494,0.311214,0.526306,-0.029356,0.306618,0.496973,-0.0505168,0.315677,0.488482,-0.0694573,0.326903,0.492575,-0.0806776,0.301766,0.546174,-0.0363987,0.291247,0.527883,-0.0540236,0.29199,0.516819,-0.0676692,0.297719,0.511727,-0.078319
166832,2,0.576183,0.784687,-2.05022e-05,0.547494,0.771245,-0.00410479,0.521296,0.781657,-0.0217103,0.505391,0.805108,-0.0356665,0.498492,0.828848,-0.0508557,0.527908,0.766788,-0.0637374,0.507908,0.806555,-0.0814661,0.49715,0.834515,-0.0785673,0.490419,0.854341,-0.0720631,0.542498,0.784606,-0.0659261,0.517408,0.836419,-0.081938,0.504026,0.861481,-0.069725,0.496727,0.87614,-0.0603422,0.555043,0.807878,-0.0652847,0.52833,0.855343,-0.0738404,0.513397,0.872535,-0.0603078,0.505192,0.879733,-0.0500022,0.563803,0.832287,-0.064465,0.538108,0.866706,-0.0632681,0.525497,0.873315,-0.0527038,0.517766,0.872948,-0.044787,0.330485,0.595029,8.56851e-06,0.345398,0.575472,-0.0124894,0.352949,0.544018,-0.024813,0.356604,0.523113,-0.0385497,0.364204,0.504391,-0.0559603,0.334313,0.504546,-0.0243549,0.336026,0.474625,-0.050211,0.346736,0.471379,-0.0725608,0.357685,0.48342,-0.0863496,0.321846,0.511989,-0.0299402,0.32084,0.479109,-0.055638,0.330863,0.472136,-0.0776928,0.34186,0.483636,-0.0926789,0.311103,0.528719,-0.0373911,0.306821,0.497378,-0.0606173,0.315513,0.486158,-0.0799975,0.326774,0.488433,-0.0920329,0.302204,0.551813,-0.0455866,0.291858,0.532073,-0.0655653,0.291264,0.519064,-0.0801886,0.295336,0.511222,-0.0925828
200200,2,0.576073,0.784569,-2.03174e-05,0.547998,0.769776,-0.00395121,0.521962,0.780025,-0.0210239,0.505912,0.803943,-0.0343493,0.499447,0.827495,-0.0491775,0.527416,0.768526,-0.061643,0.507071,0.809898,-0.0779132,0.496357,0.83781,-0.0746446,0.489581,0.857416,-0.0678994,0.541904,0.787199,-0.0632922,0.516495,0.838859,-0.0769759,0.503873,0.86283,-0.0628054,0.497767,0.875475,-0.0520946,0.554423,0.810446,-0.0622079,0.527325,0.856924,-0.0686193,0.513087,0.873087,-0.0538015,0.505907,0.878512,-0.0429321,0.563349,0.834179,-0.0609584,0.537706,0.868029,-0.0586291,0.525659,0.873828,-0.0475187,0.518461,0.872529,-0.0391002,0.33026,0.594521,1.30915e-05,0.345646,0.573744,-0.0156586,0.352884,0.542977,-0.0300042,0.358781,0.523273,-0.0439032,0.369371,0.507755,-0.061644,0.334229,0.503196,-0.0314832,0.334192,0.474704,-0.0554593,0.343121,0.463875,-0.0768378,0.354601,0.463942,-0.09213,0.321642,0.511406,-0.0362037,0.319051,0.479616,-0.0617075,0.327467,0.466741,-0.0848565,0.339075,0.469102,-0.102509,0.311062,0.529157,-0.0424879,0.30596,0.498896,-0.0656555,0.31307,0.484281,-0.0860718,0.32405,0.480743,-0.10025,0.302337,0.552661,-0.049162,0.291845,0.534684,-0.0697075,0.289842,0.521574,-0.0841763,0.292919,0.512916,-0.0976605
233566,2,0.576259,0.782566,-2.48756e-05,0.548155,0.769283,-0.000895434,0.523023,0.779252,-0.0162547,0.507297,0.800943,-0.0288261,0.500392,0.823979,-0.043423,0.528325,0.767093,-0.0603097,0.508222,0.806385,-0.0767407,0.497593,0.834375,-0.073481,0.490949,0.854149,-0.0660013,0.542236,0.785527,-0.0626317,0.516565,0.835152,-0.0768957,0.503852,0.859475,-0.0635813,0.497771,0.872511,-0.0522633,0.554235,0.808748,-0.0615704,0.527338,0.854858,-0.0695506,0.513475,0.872203,-0.0554937,0.506384,0.878987,-0.044431,0.562999,0.832839,-0.0598342,0.537606,0.865556,-0.058528,0.525981,0.871465,-0.0468018,0.518795,0.870579,-0.0375181,0.33096,0.594901,5.35194e-06,0.346359,0.573117,-0.0149838,0.353344,0.542522,-0.0291111,0.359869,0.523231,-0.0428121,0.371677,0.507904,-0.0604928,0.335359,0.50213,-0.033019,0.33569,0.47494,-0.0553794,0.342668,0.459487,-0.0749504,0.353181,0.451824,-0.0896589,0.322599,0.510777,-0.0384168,0.319498,0.479942,-0.0633255,0.326664,0.466766,-0.0859879,0.337855,0.465725,-0.10394,0.31219,0.528772,-0.0452191,0.306926,0.500052,-0.0677125,0.31318,0.485302,-0.0879081,0.323649,0.479313,-0.102815,0.303949,0.552925,-0.0520326,0.293228,0.536474,-0.0723564,0.290396,0.523999,-0.086723,0.292556,0.514623,-0.101183
266933,2,0.575018,0.78238,-2.10493e-05,0.547974,0.769613,-0.00170778,0.523067,0.779534,-0.0175369,0.507015,0.801757,-0.030485,0.49842,0.823953,-0.0454432,0.52732,0.767837,-0.0603225,0.507649,0.80958,-0.0770643,0.49704,0.837835,-0.0740355,0.490363,0.857173,-0.0669834,0.54139,0.785915,-0.0628119,0.515963,0.837472,-0.0779294,0.503919,0.862786,-0.0650388,0.498666,0.876081,-0.0542954,0.553576,0.808466,-0.0622796,0.526973,0.855126,-0.070826,0.513662,0.87345,-0.0569529,0.506769,0.880367,-0.0460646,0.562688,0.831905,-0.0612039,0.537736,0.865501,-0.0604877,0.526129,0.872423,-0.0495912,0.518942,0.872198,-0.0405863,0.331033,0.59437,6.53662e-06,0.34636,0.573207,-0.0141653,0.353841,0.542731,-0.0280616,0.360406,0.523182,-0.0417614,0.371885,0.508001,-0.0588899,0.335573,0.503478,-0.0337808,0.334755,0.475431,-0.056704,0.340886,0.459003,-0.0760984,0.351084,0.450318,-0.090368,0.322943,0.512313,-0.0398182,0.319371,0.481112,-0.0656695,0.326141,0.467866,-0.0877061,0.336919,0.466072,-0.104854,0.312621,0.530263,-0.0469714,0.307193,0.501096,-0.0704959,0.31328,0.486636,-0.0902099,0.32344,0.480344,-0.104631,0.304624,0.554206,-0.0541481,0.293745,0.53804,-0.0749784,0.290621,0.526027,-0.0893621,0.292325,0.516415,-0.103759
300300,2,0.574394,0.782506,-1.86769e-05,0.54769,0.769316,-0.00224248,0.523142,0.777901,-0.0182827,0.507811,0.799343,-0.0312228,0.500362,0.821937,-0.0459591,0.527556,0.768685,-0.0619079,0.507736,0.809235,-0.0794485,0.496952,0.837655,-0.0773248,0.489844,0.857497,-0.0708084,0.541626,0.787012,-0.0637515,0.516453,0.837766,-0.0797079,0.504099,0.863056,-0.0675071,0.498109,0.876673,-0.0568756,0.553875,0.80955,-0.0622861,0.527799,0.855758,-0.0716036,0.514177,0.874084,-0.0582759,0.506798,0.881424,-0.0477817,0.562957,0.832871,-0.0602222,0.538659,0.866214,-0.0599891,0.527128,0.872327,-0.0495936,0.519666,0.87162,-0.0408474,0.331223,0.593145,9.65702e-06,0.346215,0.57303,-0.0159431,0.353932,0.543584,-0.0305143,0.360175,0.525363,-0.0446919,0.371139,0.51161,-0.0624042,0.335753,0.502267,-0.035234,0.33491,0.474631,-0.058143,0.340702,0.458989,-0.0775325,0.35052,0.450667,-0.0916917,0.322884,0.510996,-0.0404705,0.31922,0.480285,-0.0662215,0.325587,0.467544,-0.0885988,0.336041,0.465987,-0.10593,0.312542,0.528982,-0.0470537,0.306944,0.50041,-0.0703629,0.312737,0.487061,-0.0904461,0.322482,0.48149,-0.105289,0.304355,0.552885,-0.0537734,0.293823,0.537482,-0.0749081,0.290502,0.526065,-0.0901351,0.291735,0.51657,-0.105102
